Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Date,Year,Month,Sentiment,Review_Length,Clean_Text,Processed_Text,Final_Text,Dominant_Topic,Topic_Name,Topic_Confidence
2903,B000F9Z1WI,A13E0ARAXI6KJW,Ed Uyeshima,1,1,4,1156464000,"Chocolate Wafers in an Identity Crisis as Oreos...But If Deception Helps Monitor Calories, Why Not?","I hate to admit I miss the lard. I was the one in your 4th-grade class who unscrewed the Oreo, ate all the white middle, licked the wafers clean and then ate the hardened chocolate wafers. That's the image I have of this cookie. Even Barbra Streisand coyly named her singing trio at the beginning of ""A Star Is Born"" the Oreos because she had two back-up singers who were black. That's why the idea of an Oreo Thin Crisp is rather lost on me.<br /><br />It is a single, nickel-sized baked chocolate wafer that more resembles a bleached Wheat Thin than the original Oreo. It does have some dusting of a white fructose sprinkle as perhaps a nostalgic tribute. Don't get me wrong, as the Oreo Thin Crisps are perfectly fine as low-calorie chocolate wafer alternatives go. They simply lack the lip-smacking satisfaction of a disassembled Oreo digested in pieces. The whole point of the 0.81-ounce bag of wafers is to tout that they are ""100 Calorie Packs"", a fine idea for Weight Watchers advocates and the rest of us who should be watching our weight. It's just that I don't feel very satisfied after finishing just one pack.",2006-08-25,2006,2006-08,Positive,1122,i hate to admit i miss the lard i was the one in your th grade class who unscrewed the oreo ate all the white middle licked the wafers clean and then ate the hardened chocolate wafers that s the image i have of this cookie even barbra streisand coyly named her singing trio at the beginning of a star is born the oreos because she had two back up singers who were black that s why the idea of an oreo thin crisp is rather lost on me br br it is a single nickel sized baked chocolate wafer that more resembles a bleached wheat thin than the original oreo it does have some dusting of a white fructose sprinkle as perhaps a nostalgic tribute don t get me wrong as the oreo thin crisps are perfectly fine as low calorie chocolate wafer alternatives go they simply lack the lip smacking satisfaction of a disassembled oreo digested in pieces the whole point of the ounce bag of wafers is to tout that they are calorie packs a fine idea for weight watchers advocates and the rest of us who should be watching our weight it s just that i don t feel very satisfied after finishing just one pack,hate admit miss lard one th grade class unscrewed oreo ate white middle licked wafers clean ate hardened chocolate wafers image cookie even barbra streisand coyly named singing trio beginning star born oreos two back singers black idea oreo thin crisp rather lost br br single nickel sized baked chocolate wafer resembles bleached wheat thin original oreo dusting white fructose sprinkle perhaps nostalgic tribute get wrong oreo thin crisps perfectly fine low calorie chocolate wafer alternatives go simply lack lip smacking satisfaction disassembled oreo digested pieces whole point ounce bag wafers tout calorie packs fine idea weight watchers advocates rest us watching weight feel satisfied finishing one pack,hate admit miss lard one th grade class unscrewed oreo ate white middle licked wafer clean ate hardened chocolate wafer image cookie even barbra streisand coyly named singing trio beginning star born oreo two back singer black idea oreo thin crisp rather lost br br single nickel sized baked chocolate wafer resembles bleached wheat thin original oreo dusting white fructose sprinkle perhaps nostalgic tribute get wrong oreo thin crisp perfectly fine low calorie chocolate wafer alternative go simply lack lip smacking satisfaction disassembled oreo digested piece whole point ounce bag wafer tout calorie pack fine idea weight watcher advocate rest u watching weight feel satisfied finishing one pack,1,Food & Pet Products,0.026457
2904,B000F9Z1WI,A3RM5FW3BOEDOG,Anne American,0,0,5,1349827200,Oreo Crisps,"Nabisco knew if they didnt put little things that give this much pleasure in little baglets, we would keep dipping our hand in the bag and in a couple years would all weigh 400 lbs, die an early death and no longer be able to give Nabisco money.<br /><br />Kidding aside, these are loveable. The texture is perfection. If you feel like chewing them quickly or take it slowly and let the light wafer melt in your mouth.",2012-10-10,2012,2012-10,Positive,418,nabisco knew if they didnt put little things that give this much pleasure in little baglets we would keep dipping our hand in the bag and in a couple years would all weigh lbs die an early death and no longer be able to give nabisco money br br kidding aside these are loveable the texture is perfection if you feel like chewing them quickly or take it slowly and let the light wafer melt in your mouth,nabisco knew didnt put little things give much pleasure little baglets would keep dipping hand bag couple years would weigh lbs die early death longer able give nabisco money br br kidding aside loveable texture perfection feel like chewing quickly take slowly let light wafer melt mouth,nabisco knew didnt put little thing give much pleasure little baglets would keep dipping hand bag couple year would weigh lb die early death longer able give nabisco money br br kidding aside loveable texture perfection feel like chewing quickly take slowly let light wafer melt mouth,1,Food & Pet Products,0.045588
2905,B000F9Z1WI,A2X8URSBQ7D4IJ,Snowycat,0,0,2,1320105600,Not The Best Cookies I've Ever Had!,"I was sorely disappointed in these cookies.. They are pretty tasteless and damn hard too.. I wouldn't buy them again and I've certainly tasted much better low-cal cookies.. I definitely recommend saving your money, folks..",2011-11-01,2011,2011-11,Negative,222,i was sorely disappointed in these cookies they are pretty tasteless and damn hard too i wouldn t buy them again and i ve certainly tasted much better low cal cookies i definitely recommend saving your money folks,sorely disappointed cookies pretty tasteless damn hard buy certainly tasted much better low cal cookies definitely recommend saving money folks,sorely disappointed cooky pretty tasteless damn hard buy certainly tasted much better low cal cooky definitely recommend saving money folk,3,Tea & Beverages,0.037905
2906,B000F9Z1WI,A1BZZWKT8B5643,LadyDi,0,0,5,1308355200,Yummy,"When you have a craving for a sweet but you don't won't too much, this bar is just perfect.  It's yummy.",2011-06-18,2011,2011-06,Positive,104,when you have a craving for a sweet but you don t won t too much this bar is just perfect it s yummy,craving sweet much bar perfect yummy,craving sweet much bar perfect yummy,3,Tea & Beverages,0.027455
2907,B000F9Z1WI,A2DEB8DJ3MYSN2,ashleygranger,0,0,5,1295568000,very yummy,"I don't usually like really crispy cookies, but the taste of these changed my mind.  I like that you get quite a few for only 100 calories.  I often go for ""quantity"" over ""quality"" so I would rather have a few thin crisp cookies than one regular cookie.",2011-01-21,2011,2011-01,Positive,254,i don t usually like really crispy cookies but the taste of these changed my mind i like that you get quite a few for only calories i often go for quantity over quality so i would rather have a few thin crisp cookies than one regular cookie,usually like really crispy cookies taste changed mind like get quite calories often go quantity quality would rather thin crisp cookies one regular cookie,usually like really crispy cooky taste changed mind like get quite calorie often go quantity quality would rather thin crisp cooky one regular cookie,3,Tea & Beverages,0.060866
2908,B000F9Z1WI,A3BR6Y2CT9SY66,P. Eagle,0,0,5,1277164800,Oreo Dipped Delight Bars,These are our favorite indulgence at 100 calories for a sweet fix and energy- they are the best!  Sad to see on Amazon they are no longer available ;-(<br />Quick shipping and they arrived safely!,2010-06-22,2010,2010-06,Positive,196,these are our favorite indulgence at calories for a sweet fix and energy they are the best sad to see on amazon they are no longer available br quick shipping and they arrived safely,favorite indulgence calories sweet fix energy best sad see amazon longer available br quick shipping arrived safely,favorite indulgence calorie sweet fix energy best sad see amazon longer available br quick shipping arrived safely,1,Food & Pet Products,0.041308
2909,B000F9Z1WI,A3A90C8C1A0PS8,D. D Davies,0,0,5,1252713600,teaching cookies,These cookies are just enough when you crave a sweet little snack.  My 3 yr.old granddaughter likes to say the letter<br />before she pops it in her mouth.,2009-09-12,2009,2009-09,Positive,155,these cookies are just enough when you crave a sweet little snack my yr old granddaughter likes to say the letter br before she pops it in her mouth,cookies enough crave sweet little snack yr old granddaughter likes say letter br pops mouth,cooky enough crave sweet little snack yr old granddaughter like say letter br pop mouth,1,Food & Pet Products,0.043294
2910,B000F9Z1WI,A2298O6GAMOQAQ,"William C. Meyer ""Bill/Ginny-Howell, NJ""",0,0,5,1252195200,100 calorie Cakesters,"These 100 calorie Cakesters are delicious!  Both the vanilla<br />and the chocolate are great, they satisfy those little ""sweet""<br />cravings and its only 100 calories for three little cakes!",2009-09-06,2009,2009-09,Positive,192,these calorie cakesters are delicious both the vanilla br and the chocolate are great they satisfy those little sweet br cravings and its only calories for three little cakes,calorie cakesters delicious vanilla br chocolate great satisfy little sweet br cravings calories three little cakes,calorie cakesters delicious vanilla br chocolate great satisfy little sweet br craving calorie three little cake,1,Food & Pet Products,0.084492
2911,B000F9Z1WI,A2II54B3VA45LN,Professional shopper,0,0,4,1251763200,They're not bad,"Let me begin by saying that I do not like Oreo cookies at all. I think the cookie part is bitter and I hate the white cream filling. When a friend suggested I try these I was reluctant and kept telling her that I was not interested. She insisted so I tried a few and surprisingly did not find them to be bad at all. I'm diabetic, so this is not a snack I will be eating often, but a few here and there won't hurt. If you're expecting these to taste like Oreo cookies (I'm one who's glad they didn't!!), then you'll be disappointed. But if you want a chocolate snack that's low in calories and fat please give these a try.",2009-09-01,2009,2009-09,Positive,621,let me begin by saying that i do not like oreo cookies at all i think the cookie part is bitter and i hate the white cream filling when a friend suggested i try these i was reluctant and kept telling her that i was not interested she insisted so i tried a few and surprisingly did not find them to be bad at all i m diabetic so this is not a snack i will be eating often but a few here and there won t hurt if you re expecting these to taste like oreo cookies i m one who s glad they didn t then you ll be disappointed but if you want a chocolate snack that s low in calories and fat please give these a try,let begin saying like oreo cookies think cookie part bitter hate white cream filling friend suggested try reluctant kept telling interested insisted tried surprisingly find bad diabetic snack eating often hurt expecting taste like oreo cookies one glad disappointed want chocolate snack low calories fat please give try,let begin saying like oreo cooky think cookie part bitter hate white cream filling friend suggested try reluctant kept telling interested insisted tried surprisingly find bad diabetic snack eating often hurt expecting taste like oreo cooky one glad disappointed want chocolate snack low calorie fat please give try,3,Tea & Beverages,0.051548
2912,B000F9Z1WI,ATWTKK5MU6RCI,"M-Lo ""M to tha Lo""",0,0,4,1243728000,Fantastic little treats!,"Growing up on Oreos and milk is common. So I was taken aback with the brand extension of Oreo's to cakesters. And while I had low expectations, I must say these are better than normal Oreos. Although I can't say it'll beat the combo of oreos and milk, these are fantastic treats and relatively guilt-free.  If you like cake and like Oreos you can't go wrong with Oreo cakesters.<br /><br />The filling will bring you back to your childhood while the cake will provide you with a whole new Oreo experience. Certainly worth a try - guaranteed enjoyment!",2009-05-31,2009,2009-05,Positive,551,growing up on oreos and milk is common so i was taken aback with the brand extension of oreo s to cakesters and while i had low expectations i must say these are better than normal oreos although i can t say it ll beat the combo of oreos and milk these are fantastic treats and relatively guilt free if you like cake and like oreos you can t go wrong with oreo cakesters br br the filling will bring you back to your childhood while the cake will provide you with a whole new oreo experience certainly worth a try guaranteed enjoyment,growing oreos milk common taken aback brand extension oreo cakesters low expectations must say better normal oreos although say beat combo oreos milk fantastic treats relatively guilt free like cake like oreos go wrong oreo cakesters br br filling bring back childhood cake provide whole new oreo experience certainly worth try guaranteed enjoyment,growing oreo milk common taken aback brand extension oreo cakesters low expectation must say better normal oreo although say beat combo oreo milk fantastic treat relatively guilt free like cake like oreo go wrong oreo cakesters br br filling bring back childhood cake provide whole new oreo experience certainly worth try guaranteed enjoyment,1,Food & Pet Products,0.034109
2913,B000F9Z1WI,A3CNBR12SK2D1L,Jean Ward,0,0,5,1235088000,"100 Calorie Pack, Chips Ahoy Cookies","I have recently joined Jenny Craig as  I need to lose some weight, and these 100 Calorie Pack cookies are the greatest thing for snacks.  I appreciate the opportunity to get them from you so reasonably. I have agreed to take a shipment each month.",2009-02-20,2009,2009-02,Positive,247,i have recently joined jenny craig as i need to lose some weight and these calorie pack cookies are the greatest thing for snacks i appreciate the opportunity to get them from you so reasonably i have agreed to take a shipment each month,recently joined jenny craig need lose weight calorie pack cookies greatest thing snacks appreciate opportunity get reasonably agreed take shipment month,recently joined jenny craig need lose weight calorie pack cooky greatest thing snack appreciate opportunity get reasonably agreed take shipment month,3,Tea & Beverages,0.0294
2914,B000F9Z1WI,A3R9Q9WQ1M1NYZ,J. Murrell,0,0,5,1234569600,Great 100 Calorie Treat!!,"I loved the original Oreo Cakesters when they first debuted. But, I shied away from eating them on a regular basis because of the high calorie and fat content in each serving. So, when I saw the commercial for the 100 calorie version, I could hardly wait to try them, and I must say I am very impressed!<br /><br />While some of the 100 calorie snack cakes can have a dry, mealy consistency, these cakes are moist, decadent and taste 100% like the originals.....just smaller. I would recommend them to anyone who liked the original version, but is watching calories. Good job Nabisco!",2009-02-14,2009,2009-02,Positive,584,i loved the original oreo cakesters when they first debuted but i shied away from eating them on a regular basis because of the high calorie and fat content in each serving so when i saw the commercial for the calorie version i could hardly wait to try them and i must say i am very impressed br br while some of the calorie snack cakes can have a dry mealy consistency these cakes are moist decadent and taste like the originals just smaller i would recommend them to anyone who liked the original version but is watching calories good job nabisco,loved original oreo cakesters first debuted shied away eating regular basis high calorie fat content serving saw commercial calorie version could hardly wait try must say impressed br br calorie snack cakes dry mealy consistency cakes moist decadent taste like originals smaller would recommend anyone liked original version watching calories good job nabisco,loved original oreo cakesters first debuted shied away eating regular basis high calorie fat content serving saw commercial calorie version could hardly wait try must say impressed br br calorie snack cake dry mealy consistency cake moist decadent taste like original smaller would recommend anyone liked original version watching calorie good job nabisco,1,Food & Pet Products,0.044448
2915,B000F9Z1WI,A2INEVLD3SNCUC,"Lisa Ann Welker ""Sped math teacher""",0,0,5,1231804800,"Good, and just enough to satisfy you.","My family is on the last box.  My oldest daughter ate most of the cookies.  She likes peanut butter more than anything, and these 100-calorie pouches had just the right amount and they taste great.",2009-01-13,2009,2009-01,Positive,197,my family is on the last box my oldest daughter ate most of the cookies she likes peanut butter more than anything and these calorie pouches had just the right amount and they taste great,family last box oldest daughter ate cookies likes peanut butter anything calorie pouches right amount taste great,family last box oldest daughter ate cooky like peanut butter anything calorie pouch right amount taste great,3,Tea & Beverages,0.060493
2916,B000F9Z1WI,A1A52WV9X2CGUW,"lizzie-j ""lizzie-j""",0,0,4,1231286400,Good snack,These are more like a cracker - good for a little fill in for between meals.,2009-01-07,2009,2009-01,Positive,76,these are more like a cracker good for a little fill in for between meals,like cracker good little fill meals,like cracker good little fill meal,3,Tea & Beverages,0.052944
2917,B000F9Z1WI,A3S0X1B0U4HPQ1,"Sue A. Sanders ""Susie""",0,0,2,1222128000,Cookie chips were not very tasty,Chips Ahoy cookies were not very tasty.  My children and husband would not eat them.  I tried to give them away and everyone refused.,2008-09-23,2008,2008-09,Negative,133,chips ahoy cookies were not very tasty my children and husband would not eat them i tried to give them away and everyone refused,chips ahoy cookies tasty children husband would eat tried give away everyone refused,chip ahoy cooky tasty child husband would eat tried give away everyone refused,2,Chips & Snack Flavors,0.065441
2918,B000F9Z1WI,A1LNMX0VCOU7XK,"Mom_of_4 ""Briana""",0,0,5,1221782400,Yummers!,Super yummy! Really hits the spot when I want a chocolatey snack that won't break the calorie bank.,2008-09-19,2008,2008-09,Positive,99,super yummy really hits the spot when i want a chocolatey snack that won t break the calorie bank,super yummy really hits spot want chocolatey snack break calorie bank,super yummy really hit spot want chocolatey snack break calorie bank,2,Chips & Snack Flavors,0.021099
2919,B000F9Z1WI,A1QBVUCTWP9XR4,Linda Haptonstall,0,0,5,1221523200,Good snacks,Such an easy way to buy calorie controlled snacks.  The arrived quickly.  So easy to take to work or when you need just an easy snack.,2008-09-16,2008,2008-09,Positive,134,such an easy way to buy calorie controlled snacks the arrived quickly so easy to take to work or when you need just an easy snack,easy way buy calorie controlled snacks arrived quickly easy take work need easy snack,easy way buy calorie controlled snack arrived quickly easy take work need easy snack,3,Tea & Beverages,0.044922
2920,B000F9Z1WI,A1H32YPZ3PHFSS,Benihana,0,0,5,1219622400,Oreo Thin Crisps 100 Calorie Packs,"I absolutely love the Oreo Thin Crisps cookies <a href=""http://www.amazon.com/gp/product/B000F9Z1WI"">Oreo Thin Crisps 100 Calorie Packs, 6-Count Boxes (Pack of 6)</a>. They taste great and satisfy my chocoholic craving without compromising my diet.",2008-08-25,2008,2008-08,Positive,248,i absolutely love the oreo thin crisps cookies a href thin crisps calorie packs count boxes pack of a they taste great and satisfy my chocoholic craving without compromising my diet,absolutely love oreo thin crisps cookies href thin crisps calorie packs count boxes pack taste great satisfy chocoholic craving without compromising diet,absolutely love oreo thin crisp cooky href thin crisp calorie pack count box pack taste great satisfy chocoholic craving without compromising diet,3,Tea & Beverages,0.031939
2921,B000F9Z1WI,AHQ13I9CI4US6,"Kathryn E. Etier ""Miss Bob""",0,0,5,1209945600,Oreo Thin Crisps work for me,"Of all the 100-calorie pack snack products I've tried (and there have been many!) these are my absolute favorites. The funny thing is that I don't even like Oreos, and am not that crazy about chocolate. However, these Thin Crisps are exactly that, thin and crisp. They are also just right to fend off sweet cravings or premature hunger.",2008-05-05,2008,2008-05,Positive,336,of all the calorie pack snack products i ve tried and there have been many these are my absolute favorites the funny thing is that i don t even like oreos and am not that crazy about chocolate however these thin crisps are exactly that thin and crisp they are also just right to fend off sweet cravings or premature hunger,calorie pack snack products tried many absolute favorites funny thing even like oreos crazy chocolate however thin crisps exactly thin crisp also right fend sweet cravings premature hunger,calorie pack snack product tried many absolute favorite funny thing even like oreo crazy chocolate however thin crisp exactly thin crisp also right fend sweet craving premature hunger,3,Tea & Beverages,0.04926
2922,B000F9Z1WI,AEJNWH4A9FNO8,Amazonista,0,0,5,1204934400,Yummy!,"They melt in your mouth!  I think I found my perfect snack.<br />I love Oreos, but hate all the fat they provide to my diet.  By diet I mean the ability to eat everything in moderation.  I monitor how much fat I ingest for many reasons, health being the most important.  One package of these cookies had the same great taste of oreos with only 1/4 of the fat.<br />I also like the fact that they come in individual packages:  They don't go stale;  you can take them on trips, movies, park, etc.<br />Great tea or coffee cookies too!.... and, of course, good old milk.",2008-03-08,2008,2008-03,Positive,567,they melt in your mouth i think i found my perfect snack br i love oreos but hate all the fat they provide to my diet by diet i mean the ability to eat everything in moderation i monitor how much fat i ingest for many reasons health being the most important one package of these cookies had the same great taste of oreos with only of the fat br i also like the fact that they come in individual packages they don t go stale you can take them on trips movies park etc br great tea or coffee cookies too and of course good old milk,melt mouth think found perfect snack br love oreos hate fat provide diet diet mean ability eat everything moderation monitor much fat ingest many reasons health important one package cookies great taste oreos fat br also like fact come individual packages go stale take trips movies park etc br great tea coffee cookies course good old milk,melt mouth think found perfect snack br love oreo hate fat provide diet diet mean ability eat everything moderation monitor much fat ingest many reason health important one package cooky great taste oreo fat br also like fact come individual package go stale take trip movie park etc br great tea coffee cooky course good old milk,1,Food & Pet Products,0.065648
2923,B000F9Z1WI,A13E0ARAXI6KJW,Ed Uyeshima,0,0,4,1204502400,"Chocolate Wafers in an Identity Crisis as Oreos...But If Deception Helps Monitor Calories, Why Not?","I hate to admit I miss the lard. I was the one in your 4th-grade class who unscrewed the Oreo, ate all the white middle, licked the wafers clean and then ate the hardened chocolate wafers. That's the image I have of this cookie. Even Barbra Streisand coyly named her singing trio at the beginning of <a href=""http://www.amazon.com/gp/product/B000AYEL1A"">A Star Is Born</a> the Oreos because she had two back-up singers who were black. That's why the idea of an Oreo Thin Crisp is rather lost on me.<br /><br />It is a single, nickel-sized baked chocolate wafer that more resembles a bleached Wheat Thin than the original Oreo. It does have some dusting of a white fructose sprinkle as perhaps a nostalgic tribute. Don't get me wrong, as the Oreo Thin Crisps are perfectly fine as low-calorie chocolate wafer alternatives go. They simply lack the lip-smacking satisfaction of a disassembled Oreo digested in pieces. The whole point of the 0.81-ounce bag of wafers is to tout that they are ""100 Calorie Packs"", a fine idea for Weight Watchers advocates and the rest of us who should be watching our weight. It's just that I don't feel very satisfied after finishing just one pack.",2008-03-03,2008,2008-03,Positive,1178,i hate to admit i miss the lard i was the one in your th grade class who unscrewed the oreo ate all the white middle licked the wafers clean and then ate the hardened chocolate wafers that s the image i have of this cookie even barbra streisand coyly named her singing trio at the beginning of a href star is born a the oreos because she had two back up singers who were black that s why the idea of an oreo thin crisp is rather lost on me br br it is a single nickel sized baked chocolate wafer that more resembles a bleached wheat thin than the original oreo it does have some dusting of a white fructose sprinkle as perhaps a nostalgic tribute don t get me wrong as the oreo thin crisps are perfectly fine as low calorie chocolate wafer alternatives go they simply lack the lip smacking satisfaction of a disassembled oreo digested in pieces the whole point of the ounce bag of wafers is to tout that they are calorie packs a fine idea for weight watchers advocates and the rest of us who should be watching our weight it s just that i don t feel very satisfied after finishing just one pack,hate admit miss lard one th grade class unscrewed oreo ate white middle licked wafers clean ate hardened chocolate wafers image cookie even barbra streisand coyly named singing trio beginning href star born oreos two back singers black idea oreo thin crisp rather lost br br single nickel sized baked chocolate wafer resembles bleached wheat thin original oreo dusting white fructose sprinkle perhaps nostalgic tribute get wrong oreo thin crisps perfectly fine low calorie chocolate wafer alternatives go simply lack lip smacking satisfaction disassembled oreo digested pieces whole point ounce bag wafers tout calorie packs fine idea weight watchers advocates rest us watching weight feel satisfied finishing one pack,hate admit miss lard one th grade class unscrewed oreo ate white middle licked wafer clean ate hardened chocolate wafer image cookie even barbra streisand coyly named singing trio beginning href star born oreo two back singer black idea oreo thin crisp rather lost br br single nickel sized baked chocolate wafer resembles bleached wheat thin original oreo dusting white fructose sprinkle perhaps nostalgic tribute get wrong oreo thin crisp perfectly fine low calorie chocolate wafer alternative go simply lack lip smacking satisfaction disassembled oreo digested piece whole point ounce bag wafer tout calorie pack fine idea weight watcher advocate rest u watching weight feel satisfied finishing one pack,1,Food & Pet Products,0.026666
2924,B000F9Z1WI,A3CFN1DW7YHUDP,Madge,0,0,4,1183507200,I'm a fan...,"Dude, these things are pretty good... as long as you're not bent on them being just like Oreos. I mean, they're not. But I definitely like them better than other chocolate cracker snacks like teddy grahams. The lightness of the crackers makes them perfect for slathering on other goodies, like peanut butter, cream cheese, icing, pudding, melted chocolate...",2007-07-04,2007,2007-07,Positive,358,dude these things are pretty good as long as you re not bent on them being just like oreos i mean they re not but i definitely like them better than other chocolate cracker snacks like teddy grahams the lightness of the crackers makes them perfect for slathering on other goodies like peanut butter cream cheese icing pudding melted chocolate,dude things pretty good long bent like oreos mean definitely like better chocolate cracker snacks like teddy grahams lightness crackers makes perfect slathering goodies like peanut butter cream cheese icing pudding melted chocolate,dude thing pretty good long bent like oreo mean definitely like better chocolate cracker snack like teddy graham lightness cracker make perfect slathering goody like peanut butter cream cheese icing pudding melted chocolate,3,Tea & Beverages,0.056056
2925,B000F9Z1WI,A5WMBIOGE8Q6N,"Golden Lion ""Reader""",0,0,5,1157241600,Oreo flavored crackers without the creme filling,"These are great snacks for traveling, such as, by airplane or car.  The cookie comes in the shape of a small cracker.  The cracker is less messy than a cookie which can break apart and crumble; and for this reason a preferred treat.<br /><br />The texture is comparable to a medium crunchy chip and very light to eat.  The first response by most people when eating the cracker for the first time is, ""Humm these are good!""  This is a pleasant response and these crackers will probably be a big success over time.",2006-09-03,2006,2006-09,Positive,512,these are great snacks for traveling such as by airplane or car the cookie comes in the shape of a small cracker the cracker is less messy than a cookie which can break apart and crumble and for this reason a preferred treat br br the texture is comparable to a medium crunchy chip and very light to eat the first response by most people when eating the cracker for the first time is humm these are good this is a pleasant response and these crackers will probably be a big success over time,great snacks traveling airplane car cookie comes shape small cracker cracker less messy cookie break apart crumble reason preferred treat br br texture comparable medium crunchy chip light eat first response people eating cracker first time humm good pleasant response crackers probably big success time,great snack traveling airplane car cookie come shape small cracker cracker less messy cookie break apart crumble reason preferred treat br br texture comparable medium crunchy chip light eat first response people eating cracker first time humm good pleasant response cracker probably big success time,1,Food & Pet Products,0.038432
2926,B000F9Z1WI,ATDE9JYCPI0L1,Alyssa A. Lappen,0,0,3,1157155200,Not impressed,"Sorry, but I wasn't terribly impressed by these light snack crackers. Okay, I admit that I never liked Oreos that much in the first place. This 100 calorie bag of thin snack crackers tastes like Oreos, for sure--minus the sugar high pasted in the traditional sandwich cookie filling. But as one other reviewer noted, they're not all that chocolaty, a critical flaw in the opinion of this chocoholic. Worse than that, they're not so good for you. If you're going to have 100 calories, there are a lot healthier ways to do so than devoting nearly 40 percent to sugar. For my money, a piece of fruit makes a lot more sense. It not only costs less, it's got lots more nutritional value, not to mention fibre.",2006-09-02,2006,2006-09,Neutral,704,sorry but i wasn t terribly impressed by these light snack crackers okay i admit that i never liked oreos that much in the first place this calorie bag of thin snack crackers tastes like oreos for sure minus the sugar high pasted in the traditional sandwich cookie filling but as one other reviewer noted they re not all that chocolaty a critical flaw in the opinion of this chocoholic worse than that they re not so good for you if you re going to have calories there are a lot healthier ways to do so than devoting nearly percent to sugar for my money a piece of fruit makes a lot more sense it not only costs less it s got lots more nutritional value not to mention fibre,sorry terribly impressed light snack crackers okay admit never liked oreos much first place calorie bag thin snack crackers tastes like oreos sure minus sugar high pasted traditional sandwich cookie filling one reviewer noted chocolaty critical flaw opinion chocoholic worse good going calories lot healthier ways devoting nearly percent sugar money piece fruit makes lot sense costs less got lots nutritional value mention fibre,sorry terribly impressed light snack cracker okay admit never liked oreo much first place calorie bag thin snack cracker taste like oreo sure minus sugar high pasted traditional sandwich cookie filling one reviewer noted chocolaty critical flaw opinion chocoholic worse good going calorie lot healthier way devoting nearly percent sugar money piece fruit make lot sense cost less got lot nutritional value mention fibre,3,Tea & Beverages,0.055492
2927,B000F9Z1WI,A3M174IC0VXOS2,Gail Cooke,0,0,5,1156464000,"CRISPY, CRUNCHY, AND CHOCOLATEY","Who doesn't love Oreo cookies?  Many of us well remember after school snacks of Oreo cookies and milk.  However, also for many of us those school days when we could eat all we wished and not gain an ounce are in the past.  So, it's a special treat that brings back all kinds of good memories to find Oreo Thin Crisps.<br /><br /> No, I was not one who pulled the cookie apart to lap the frosting, I just loved the chocolatey taste and that is all in these cookies less the unwanted cals. They're crispy, crunchy, chocolate wafers - a wonderful comfort snack.<br /><br /> A high five for Oreo Thin Crisps!<br /><br />  - Gail Cooke",2006-08-25,2006,2006-08,Positive,630,who doesn t love oreo cookies many of us well remember after school snacks of oreo cookies and milk however also for many of us those school days when we could eat all we wished and not gain an ounce are in the past so it s a special treat that brings back all kinds of good memories to find oreo thin crisps br br no i was not one who pulled the cookie apart to lap the frosting i just loved the chocolatey taste and that is all in these cookies less the unwanted cals they re crispy crunchy chocolate wafers a wonderful comfort snack br br a high five for oreo thin crisps br br gail cooke,love oreo cookies many us well remember school snacks oreo cookies milk however also many us school days could eat wished gain ounce past special treat brings back kinds good memories find oreo thin crisps br br one pulled cookie apart lap frosting loved chocolatey taste cookies less unwanted cals crispy crunchy chocolate wafers wonderful comfort snack br br high five oreo thin crisps br br gail cooke,love oreo cooky many u well remember school snack oreo cooky milk however also many u school day could eat wished gain ounce past special treat brings back kind good memory find oreo thin crisp br br one pulled cookie apart lap frosting loved chocolatey taste cooky less unwanted cals crispy crunchy chocolate wafer wonderful comfort snack br br high five oreo thin crisp br br gail cooke,1,Food & Pet Products,0.098684
