Id,ProductId,Score,Summary,Text,Date,Year,Month,Sentiment,Review_Length,Final_Text,Dominant_Topic
2091,B005HGAVGK,3,Ok if you need to figure out what you like,The teas seem to brew really strong so use a large glass or dilute after... Unless you really like strong tea.<br /><br />It's a good pack to figure out which flavors you want to buy in bulk.,2012-07-29,2012,2012-07,Neutral,191,tea seem brew really strong use large glass dilute unless really like strong tea br br good pack figure flavor want buy bulk,4
2092,B005HGAVGK,4,kcup brewers pack 35,very good price and we love our keurig trying the summer flavors are great and will probably order more before the end of the summer.,2012-04-11,2012,2012-04,Positive,133,good price love keurig trying summer flavor great probably order end summer,3
2093,B005HGAVGK,4,"Received 2 iced coffee, 3 iced tea, 2 holiday coffee","I haven't had a chance to try these out yet, but I thought I would go ahead and mention that I received 5 each of the following 7 flavors:<br /><br />- Sweet Rasberry Black Iced Tea<br />- Southern Sweet Iced Tea<br />- Sweet Lemon Iced Tea<br />- French Vanilla Iced Coffee<br />- Nantucket Blend Iced Coffee<br />- Gingerbread Coffee<br />- Eggnog Coffee<br /><br />Fortunately I'm okay with this, as I was wondering how the Gingerbread and Eggnog tasted as well. You might feel differently though, and might want to know since this seems to be the only variety pack of iced k-cups.",2012-03-27,2012,2012-03,Positive,584,chance try yet thought would go ahead mention received following flavor br br sweet rasberry black iced tea br southern sweet iced tea br sweet lemon iced tea br french vanilla iced coffee br nantucket blend iced coffee br gingerbread coffee br eggnog coffee br br fortunately okay wondering gingerbread eggnog tasted well might feel differently though might want know since seems variety pack iced k cup,1
2094,B005HGAVGK,4,Interesting assortment,"There are some types I really like--especially Southern Sweet Tea (which is actually a lot less sweet than Southerners really make it).  The raspberry and peach are also good, and not overly sweet.  Urologist has banned artificial sweeteners from me as they do kidney damage.<br /><br />I did not care for the herbals, and thought there was a bit too much green tea in the assortment--but I found friends who like those flavors.<br /><br />It was to taste test, and it was fine for that.  I don't think I will buy assortments again, as I have found what I really like.",2012-02-12,2012,2012-02,Positive,568,type really like especially southern sweet tea actually lot less sweet southerner really make raspberry peach also good overly sweet urologist banned artificial sweetener kidney damage br br care herbal thought bit much green tea assortment found friend like flavor br br taste test fine think buy assortment found really like,4
2095,B003NRLKOM,4,Very Good Flavor,"I got this on a special and we are coffee lovers and like to try different kinds although Yuban is our everyday coffee. Well this was a surprise! Nice and flavorful, not bitter, smooth and maybe not as strong as Yuban in the same amounts the was all there. If they start selling this in lagers amounts for a better everyday price I would buy more but as is its very pricey.",2011-09-10,2011,2011-09,Positive,373,got special coffee lover like try different kind although yuban everyday coffee well surprise nice flavorful bitter smooth maybe strong yuban amount start selling lager amount better everyday price would buy pricey,5
2096,B007POA176,3,They should say just add milk....,i got a bag of these and the veggie sticks. haven't tried the veggie ones yet. the sweet potato didnt taste like sweet potato to me. just tasted like rice flour and cinnamon and brown sugar. tastes like that cereal cinnamon toast crunch. i put the the so called skinny sticks in a bowl and added milk. taste better!,2012-07-25,2012,2012-07,Neutral,315,got bag veggie stick tried veggie one yet sweet potato didnt taste like sweet potato tasted like rice flour cinnamon brown sugar taste like cereal cinnamon toast crunch put called skinny stick bowl added milk taste better,3
2097,B007POA176,5,Delicious,"This was a new product to me.  They were very tasty, crisp, and surprisingly delicious.  I was very pleased with this product.",2012-09-11,2012,2012-09,Positive,126,new product tasty crisp surprisingly delicious pleased product,3
2098,B007POA176,5,Great new GMO-free snack!,"I was very pleased to stumble upon this brand, as it is difficult to find ""healthy"" snacks for families that don't contain GMO ingredients. These were a big hit with kids and grown-ups alike; added bonus that they are low in calories and gluten-free. I would highly recommend the sweet potato flavor, as well as the brand in general. Great new company!",2012-06-05,2012,2012-06,Positive,352,pleased stumble upon brand difficult find healthy snack family contain gmo ingredient big hit kid grown ups alike added bonus low calorie gluten free would highly recommend sweet potato flavor well brand general great new company,3
2099,B0001OINNQ,5,Perfect Gift,"This product was a gift to a far distant relative.  It arrived right on schedule, in perfect condition and she loved the choices inside the basket.  I cannot attest to the food personally, but she loved it!",2012-01-08,2012,2012-01,Positive,206,product gift far distant relative arrived right schedule perfect condition loved choice inside basket cannot attest food personally loved,3
2100,B000EPP56U,5,Excellent rice crackers,"I always disliked soggy or soft crackers with my peanut butter.  And since I also had discovered I was allergic to wheat, I wanted and needed an alternative.  I originally found these Kame Rice Crunch crackers in Kroger supermarkets.  From the first bite, I loved them, and I wished I had discovered them years ago.  The plain variety has just the right amount of salt for taste, and they are perfectly crunchy and light.  I've occasionally had a hard time finding them, so I'm THRILLED that Amazon is now carrying them.  Give these a try, they are delicious!!",2006-06-10,2006,2006-06,Positive,560,always disliked soggy soft cracker peanut butter since also discovered allergic wheat wanted needed alternative originally found kame rice crunch cracker kroger supermarket first bite loved wished discovered year ago plain variety right amount salt taste perfectly crunchy light occasionally hard time finding thrilled amazon carrying give try delicious,3
2101,B000EPP56U,5,Best crackers ever!,These things are addicting and low in calories and fat too.  I love the Wasabi flavor.,2007-06-01,2007,2007-06,Positive,86,thing addicting low calorie fat love wasabi flavor,2
2102,B000EPP56U,5,Great for you,I would recomend this product for it's fine qualities and taste really good. Very nice and crisp for any snack or with meals when you want to help on the lowering of carbohydrate intake.,2008-11-29,2008,2008-11,Positive,186,would recomend product fine quality taste really good nice crisp snack meal want help lowering carbohydrate intake,3
2103,B000EPP56U,5,YOU CAN'T EAT JUST ONE!,"THESE CRACKERS ARE A GREAT SNACK! NO CHOLESTORAL, AND THEY USE SEA SALT. VERY CRUNCHY, SO ITS LIKE EATING POTATO CHIPS, BUT BETTER FOR YOU. COMES IN DIFFERENT FLAVORS, BUT I PREFER THE PLAIN. I HAVE FOUND THAT THE SALT CONTENT IS DIFFERENT ON SOME PURCHASES, SOMETIMES VERY SALTY AND SOMETIMES HARDLY ANY SALT, MUST BE A PROBLEM ON THE PRODUCTION LINE. THESE CRACKERS BECOME ADDICTING, BUT ITS OK CAUSE RICE IS GOOD FOR US!",2007-09-26,2007,2007-09,Positive,423,cracker great snack cholestoral use sea salt crunchy like eating potato chip better come different flavor prefer plain found salt content different purchase sometimes salty sometimes hardly salt must problem production line cracker become addicting ok cause rice good u,2
2104,B000EPP56U,5,Unavailable?!?!?,I'm so dissapointed these are unavailable right now! I LOVE these crackers with cream cheese - it's my favorite snack! I hope they become available again soon! I can't find them anywhere!,2007-02-23,2007,2007-02,Positive,187,dissapointed unavailable right love cracker cream cheese favorite snack hope become available soon find anywhere,3
2105,B000EPP56U,5,Loved!,"I got 1 pack of these from my local grocery store and tasted them for the first time. To me, they taste just like corn nuts. They are quite hard, so I wouldn't recommend to anyone who doesn't like hard foods. They are crispy and delicious snacks tho. Will buy more. :D",2012-10-01,2012,2012-10,Positive,268,got pack local grocery store tasted first time taste like corn nut quite hard recommend anyone like hard food crispy delicious snack tho buy,3
2106,B000EPP56U,4,Excellent non-gluten product,"This is an excellent product for the non-gluten diet.  They're good alone as a snack, or you can make a light meal with them by using these rice crackers as a base for spreads or little crispy sandwiches.  Excellent substitute for crackers containing gluten.  Only criticism - wish the price would come down.",2009-08-20,2009,2009-08,Positive,308,excellent product non gluten diet good alone snack make light meal using rice cracker base spread little crispy sandwich excellent substitute cracker containing gluten criticism wish price would come,3
2107,B000EPP56U,4,Mmmmmmmmm,"Not as good as Sesmark Savory Rice Minis, but these are available at least. They are VERY good. More healthy than potato chips and a bigger crunch. Mmmmmmmm . . .",2009-01-11,2009,2009-01,Positive,162,good sesmark savory rice mini available least good healthy potato chip bigger crunch mmmmmmmm,2
2108,B000EPP56U,5,Crisp and delicious / extreme price hike,"First time buyer of KA-ME Rice Crackers and I'm very impressed. These are very light, crisp and flavorful. They are as good plain as they are with cold cuts, fruit, etc. Unfortunately, the ones I purchased may be the last I get from this source. Right after I purchased the dozen packs, the price per dozen increased 44% to its present $37.99. Fortunately, I have enough to last a while, but assuming the price stays the same, these are my last KA-ME.",2012-10-01,2012,2012-10,Positive,451,first time buyer ka rice cracker impressed light crisp flavorful good plain cold cut fruit etc unfortunately one purchased may last get source right purchased dozen pack price per dozen increased present fortunately enough last assuming price stay last ka,3
2109,B000EPP56U,5,Rice,"Crackers are great.  Was glad to find them. There is a good selection of flavors.  My favorite is salted, but there are other choices.",2011-10-23,2011,2011-10,Positive,134,cracker great glad find good selection flavor favorite salted choice,3
2110,B000EPP56U,5,"Very good product, especially for gluten and dairy free friends","Local availability of the Plain variety of these crackers has been unpredictable with stores trimming inventory and dropping all but the highest volume SKUs. Buying on subscription makes it affordable and, so far, reliable.",2011-08-25,2011,2011-08,Positive,223,local availability plain variety cracker unpredictable store trimming inventory dropping highest volume skus buying subscription make affordable far reliable,3
2111,B000EPP56U,5,crispy crackers w/o Gluten,"These rice crackers are truly delicious w/cheese or Peanut butter.  Also I can eat crackers w/o Gluten. As I am allergic to wheat, eggs, Gluten, and Bannas.<br />This is my favorite snack on Sunday nights. They come promptly and save me money. Thank you. J. Wolf",2010-02-25,2010,2010-02,Positive,262,rice cracker truly delicious w cheese peanut butter also eat cracker w gluten allergic wheat egg gluten bannas br favorite snack sunday night come promptly save money thank j wolf,3
2112,B000EPP56U,5,Excellent snack,I love these crackers!  Perfect snack for when I need something salty/crunchy instead of potato chips or other greasy snack.  I eat them a lot to hold me over between meals.  The price on amazon is great compared to my local markets.  Highly recommended!,2010-02-20,2010,2010-02,Positive,254,love cracker perfect snack need something salty crunchy instead potato chip greasy snack eat lot hold meal price amazon great compared local market highly recommended,2
2113,B000EPP56U,5,Great Snack,"Bottom line, these crackers are a great snack.  Ordering by the case saves some money compared to the $3.45 charged locally.  Whether plain, onion, or sesame (I've never tried the wasabi) these are a low fat, reasonable calorie snack eaten either plain or with something on it.  The only sad thing is that I first ordered them in 2008 for $21 per case.",2009-10-08,2009,2009-10,Positive,352,bottom line cracker great snack ordering case save money compared charged locally whether plain onion sesame never tried wasabi low fat reasonable calorie snack eaten either plain something sad thing first ordered per case,2
2114,B000EPP56U,1,Wrong product,"I ordered Ka-me rice crunch crackers, plain. I received Ka-me gluten-free rice crackers, original, all natural.  Unfortunately, they have soy products in this cracker and therefore I can't eat it.  This looks different from the picture that came with the crackers I ordered.  Apparently I can't return the box of crackers.",2009-06-14,2009,2009-06,Negative,322,ordered ka rice crunch cracker plain received ka gluten free rice cracker original natural unfortunately soy product cracker therefore eat look different picture came cracker ordered apparently return box cracker,3
2115,B00061EXBU,5,Cheaper from Penta.com,I too have begun to drink only Penta water unless absolutely neccessary to drink the other water.  I find that the price of the water is cheaper from the actual website [...] and I get free shipping.  I feel better overall and wish I could get this stuff by the gallon.  Great Product and well worth the price for the improved feeling of well being.,2010-02-01,2010,2010-02,Positive,349,begun drink penta water unless absolutely neccessary drink water find price water cheaper actual website get free shipping feel better overall wish could get stuff gallon great product well worth price improved feeling well,3
2116,B00061EXBU,5,Much Cheaper through Penta's Website,You can purchase this for $35.00 including free shpping straight from Penta's Website.<br /><br />I really enjoy drinking this. I can see a difference with my everyday life.,2012-01-31,2012,2012-01,Positive,173,purchase including free shpping straight penta website br br really enjoy drinking see difference everyday life,1
2117,B00061EXBU,1,wow this stuff is incredible!,"you won't BELIEVE how many ways this product has saved my life!  I only gave it one star because i'm so dehydrated from drinking regular water all week because i ran out of money before my penta ran out.  when i can afford another shipment, i'll jack it back up to 5 STARS!<br />seriously, folks-- SOME waters just run through your system and you pee them all out right away.  not PENTA! it sticks to your ribs like oatmeal, restoring your body's natural tendencies to develop sympathetic electrolytic rehydration.  but it won't weigh you down!<br />other things i have noticed about this product:<br /><br />I accidentally dropped my cell phone into a glass of it, and when i pulled it out, it had better reception!<br />I was going to discipline my kids after they tried to clean my computer with it, until i discovered that it IMPROVED its functionality!<br />I threw some jumping beans into the bottle, and the next day i had a pair of baby pogo sticks growing in my refrigerator!<br /><br />hey, if you fill up your solar shower with this stuff, you won't even need soap.  it comes at a price, but it's so super!<br /><br />If you are tired with the uninvigorating, boring old swill other people call ""water"", or are lethargic from all that unenhanced blah that's so bad they can't attach a higher market value to, and you're so over the cheap, readily available and monitored CRAP your McBurbia proffers, then look no further.",2007-09-25,2007,2007-09,Negative,1432,believe many way product saved life gave one star dehydrated drinking regular water week ran money penta ran afford another shipment jack back star br seriously folk water run system pee right away penta stick rib like oatmeal restoring body natural tendency develop sympathetic electrolytic rehydration weigh br thing noticed product br br accidentally dropped cell phone glass pulled better reception br going discipline kid tried clean computer discovered improved functionality br threw jumping bean bottle next day pair baby pogo stick growing refrigerator br br hey fill solar shower stuff even need soap come price super br br tired uninvigorating boring old swill people call water lethargic unenhanced blah bad attach higher market value cheap readily available monitored crap mcburbia proffer look,1
2118,B00061EXBU,5,To wash my record collection,"I bought bottles of this stuff because of its purity.  I have a VPI record washing machine to get the gunk out of the grooves in my record collection.  You basically scrub the records and vacuum the glop off using a mix of water and detergent.  This water is so pure it ever sinks deeper in the grooves and is a visably better penetrating fluid compared to distilled water much less tap (OH NO!) water with all its impurities.  You wouldn't believe how great my records play once they are deep cleaned.  My wife can always tell when I am playing vinyl instead of a CD ""It just sounds more alive""---she says.  This water is highly recommended for this purpose.  I may even drink some of it sometime to see what all the fuss is about.",2007-03-28,2007,2007-03,Positive,732,bought bottle stuff purity vpi record washing machine get gunk groove record collection basically scrub record vacuum glop using mix water detergent water pure ever sink deeper groove visably better penetrating fluid compared distilled water much less tap oh water impurity believe great record play deep cleaned wife always tell playing vinyl instead cd sound alive say water highly recommended purpose may even drink sometime see fuss,3
2119,B00061EXBU,5,rejuvenating water,"I love this water.  It is very uplifting.  I feel better drinking it.  It is arsenic free, flouride free, chromium 6 free, chlorine free,and mtbe free-something about reverse osmosis and medicinal grade oxygen really works.  At work, we are no longer allowed to drink soda in our classrooms, so I bought some Penta water. I am hooked.  I like the one liter size bottles.  I wish you would sell those also!  I was lucky to purchase this at Dorthy Lane Market!  Buy this water!",2006-09-22,2006,2006-09,Positive,475,love water uplifting feel better drinking arsenic free flouride free chromium free chlorine free mtbe free something reverse osmosis medicinal grade oxygen really work work longer allowed drink soda classroom bought penta water hooked like one liter size bottle wish would sell also lucky purchase dorthy lane market buy water,3
2120,B0064MEUS6,1,Don't waste your money,"The site doesn't list the ingredients for their products online.  Had I known the product was full of trans fats I would not have ordered it.  Watch your labels.  Partially hydrated = partially hydrogenated.  You have to laugh at the ways manufacturers will try to fool the public.  In the future I will not order a product that doesn't list its ingredients online so that consumers can make informed purchases.<br /><br />Did try the product and found it tasteless.  No heat/spice and it left a waxy film on the roof of the mouth, must be from the wax.  I was going to send it to my son in college but tossed it in the trash instead.  The sad thing is that they do NOT have to use trans fats to get flavor.  They just don't care.",2012-01-25,2012,2012-01,Negative,730,site list ingredient product online known product full trans fat would ordered watch label partially hydrated partially hydrogenated laugh way manufacturer try fool public future order product list ingredient online consumer make informed purchase br br try product found tasteless heat spice left waxy film roof mouth must wax going send son college tossed trash instead sad thing use trans fat get flavor care,3
2121,B000EGX2E6,3,Get's old too quickly!,"I first tried these in a bundle of other gluten-free products, and it was so fresh. So I decided to buy it in bulk, and the expiration date was only three months. I ended up given most of it away because I didn't have time to eat all of the 12 packages I received. The taste is ok, not too sweet, but I found myself getting sick of it fast.",2011-09-16,2011,2011-09,Neutral,340,first tried bundle gluten free product fresh decided buy bulk expiration date three month ended given away time eat package received taste ok sweet found getting sick fast,3
2122,B000EGX2E6,5,Best way to eat Sunflower seeds!,"These are my most favorite nut snacks. Sunflower is my absolute favorite, but the almond, cashew (very buttery and rich), and seasame are really great, too.  Have given as gifts and everyone follows up to ask me where they can buy them.  Great for the kiddos, too!",2009-02-02,2009,2009-02,Positive,264,favorite nut snack sunflower absolute favorite almond cashew buttery rich seasame really great given gift everyone follows ask buy great kiddos,3
2123,B0017OV6LA,5,Awesome Candy!!,I love this candy and ate it a lot as a kid. It has been very hard to find in any stores. I am so glad I found it on Amazon. The shipping was fast and the product arrived in excellent condition. It still has the same flavor after all of these years. Try this candy if you love coconut. You will love it too!,2010-06-29,2010,2010-06,Positive,307,love candy ate lot kid hard find store glad found amazon shipping fast product arrived excellent condition still flavor year try candy love coconut love,3
2124,B003SQ9WHA,4,"Great product, poor packaging.","This freeze dried ice cream is great! It tastes exactly like the more expensive kind with the astronaut on the package, for a fraction of the price. After receiving this, I understand why it costs less than the ""astronaut"" kind. The packaging stinks on ice.<br /><br />Normally, freeze dried items are packaged in air tight, foil type packages, so as to not permit light, and most importantly, air into the package. Air is the enemy of freeze dried items, because it contains moisture. The product arrives it is in an air tight can, which you need to open with a can opener. Inside, the individual servings of ice cream are in paper wrappers that will NOT keep air out of the product.<br /><br />It gets worse. The paper wrappers are not only NOT air tight, but they are also ALL slit open. Every serving is slit open in several places. The can says to transfer the servings into a ziplock bag and get as much air out as possible. This may or may not keep the product fresh, but doing so is better than leaving the ice cream in the can.<br /><br />With mine, I got as much air out of the bag as I could, by closing the bag as much as possible around a straw. I then sucked the air out until I could get no more air out, then slipped the straw out, whilst closing the bag in one swift motion. You MUST do this every time you open the bag to retrieve a serving, or air will ruin the delightful texture of the ice cream. So be prepared with large ziplock bags and a straw if you order this product.",2012-10-13,2012,2012-10,Positive,1495,freeze dried ice cream great taste exactly like expensive kind astronaut package fraction price receiving understand cost less astronaut kind packaging stink ice br br normally freeze dried item packaged air tight foil type package permit light importantly air package air enemy freeze dried item contains moisture product arrives air tight need open opener inside individual serving ice cream paper wrapper keep air product br br get worse paper wrapper air tight also slit open every serving slit open several place say transfer serving ziplock bag get much air possible may may keep product fresh better leaving ice cream br br mine got much air bag could closing bag much possible around straw sucked air could get air slipped straw whilst closing bag one swift motion must every time open bag retrieve serving air ruin delightful texture ice cream prepared large ziplock bag straw order product,1
2125,B004ET9OIW,5,I don't know what I'd do without this...,"My 17 month old can easily eat the whole can in one day if I'd let him. He LOVES these puffs! He just munches on them like they are chocolate (or something that one really loves!). I just lay a bunch on his little table and he will just pick them up so fast and as soon as he is done he'll start whining for more. He does not do that with any other snack! It's insane! I have tried them and I must confess they are good, but can get expensive if baby gets addicted to them. I obviously buy these in bulk. We've only tried the carrot/cheese... I think the other flavor because of the green color may confuse him but I will try those as well as soon as we are done with this pack!",2011-11-27,2011,2011-11,Positive,678,month old easily eat whole one day let love puff munch like chocolate something one really love lay bunch little table pick fast soon done start whining snack insane tried must confess good get expensive baby get addicted obviously buy bulk tried carrot cheese think flavor green color may confuse try well soon done pack,3
2126,B004ET9OIW,5,We LOVE these,"I purchased these for our 10 month old twins a while back and they absolutely loved them. They are now 13 months and still love them. They prefer them over the HappyMelts, even though they like those as well. Below is my pro/cons list:<br /><br />Pros:<br />Both babies love them<br />They are overall healthy, have less sodium, etc than other products of the same type of snack<br />A lot of munchies in each container<br />Great price on Amazon with Subscribe & Save<br /><br />Cons:<br />They are messy as they easily crumble and there are a lot of tiny crumbles in the bottom of the container<br />This particular flavor is sort of flavorless to me, however, my twins seem to disagree with my taste buds",2012-01-06,2012,2012-01,Positive,707,purchased month old twin back absolutely loved month still love prefer happymelts even though like well pro con list br br pro br baby love br overall healthy less sodium etc product type snack br lot munchies container br great price amazon subscribe save br br con br messy easily crumble lot tiny crumbles bottom container br particular flavor sort flavorless however twin seem disagree taste bud,1
2127,B004ET9OIW,5,Healthy snack,"I am a mom of 3 kids. With my older two I had such a hard time finding a snack for them that didn't have so much sodium! When my 3rd came along, HappyFamily introduced HappyMunchies. I was so thankful to find a snack low in sodium and with a vegetable too! And to top it off, it is organic so I know it is free of pesticide residue and GMOs!",2011-07-18,2011,2011-07,Positive,341,mom kid older two hard time finding snack much sodium rd came along happyfamily introduced happymunchies thankful find snack low sodium vegetable top organic know free pesticide residue gmos,3
2128,B004ET9OIW,5,Super healthy and Baby loves them,Baby loves to feed herself and these are a great on the go option. We have tried other brands (Gerber) but this is her favorite by far and I don't feel bad giving them to her as I know that they are high quality. Hubby tries to steal a few away here and there as well :),2011-06-02,2011,2011-06,Positive,270,baby love feed great go option tried brand gerber favorite far feel bad giving know high quality hubby try steal away well,3
2129,B004ET9OIW,5,"good taste, baby love it","I've bought them many times. Good quality and good taste, baby love it, and I love it too. Reccommend it.",2012-06-19,2012,2012-06,Positive,105,bought many time good quality good taste baby love love reccommend,3
2130,B004ET9OIW,2,My son does not like it...,"I bought this because it's organic cheese puff. My son love Gerber cheese Lil' Crunchies. I thought he may like this too. I subscribe it once a month. Now there is 4 cans not open. The idea of mixing cheese and carrot is great, but there is no taste for this cheese snack. There is no cheese flavor in the puff. My son opened the can and keeps giving the puff to me. My son love Happybaby's yogurt melts, beef stew, happy baby banana beet blueberry and Spinach, Mango and Pear. This cheese puff does not work for him.",2012-06-08,2012,2012-06,Negative,517,bought organic cheese puff son love gerber cheese lil crunchies thought may like subscribe month can open idea mixing cheese carrot great taste cheese snack cheese flavor puff son opened keep giving puff son love happybaby yogurt melt beef stew happy baby banana beet blueberry spinach mango pear cheese puff work,3
2131,B004ET9OIW,5,"Great in a pinch...portable, healthy","While I worry that I am teaching my baby to be a snacker, these are perfect for the in-between times for my 1 year old grazer. The label tells me that they are a healthier choice for my baby than the typical grocery store aisle alternative. I like to keep these in the car and diaper bag for helping to calm my little one while waiting for meal, etc. I don't think they taste awesome, but he sure eats them like they are going to disappear. That makes me happy!",2012-03-12,2012,2012-03,Positive,461,worry teaching baby snacker perfect time year old grazer label tell healthier choice baby typical grocery store aisle alternative like keep car diaper bag helping calm little one waiting meal etc think taste awesome sure eats like going disappear make happy,3
2132,B004ET9OIW,5,Yummy healthy snack we love,"We love these. The cheddar carrot flavor is far better than the green flavor. My daughter, age 2, likes them both, but because we snack on them in the car I opt for the cheddar carrot which is tasty to me too. I love that they are healthy and I can feel great about giving her these instead of some brightly colored mystery things. Love em",2012-02-09,2012,2012-02,Positive,339,love cheddar carrot flavor far better green flavor daughter age like snack car opt cheddar carrot tasty love healthy feel great giving instead brightly colored mystery thing love em,3
2133,B004ET9OIW,5,Yummy!,"My two boys love the Happy Munchies Cheddar Cheese/Carrot. They request them as their snack as they watch their ""show"" on t.v. I love that they are low in sodium, includes 25mg of choline per serving (which is great for their eyes)and tastes great. Also, they are Kosher certified which is a plus as well. I love to put these in baggies and keep them in my purse for emergency snacks on the go. Healthy, crunchy and a must buy.",2012-01-24,2012,2012-01,Positive,427,two boy love happy munchies cheddar cheese carrot request snack watch show v love low sodium includes mg choline per serving great eye taste great also kosher certified plus well love put baggies keep purse emergency snack go healthy crunchy must buy,3
2134,B004ET9OIW,4,"Tastes good, lots of crumbs","My 1 year old son does really like these- andthey certainly taste better than some of the other finger food snacks.  The only issue is there are lots of crumbs in the can they come in, so it gets messy if you want to dump them into a baggie for on the go.",2011-09-30,2011,2011-09,Positive,255,year old son really like andthey certainly taste better finger food snack issue lot crumb come get messy want dump baggie go,3
2135,B004ET9OIW,5,Fantastic,These are a great alternative to chips.  I wasn't sure how they would be based on other reviews but I am glad I bought them and wish I would of found them sooner.  I have twin 18 month olds and they can't get enough of them.  I like them too!,2011-08-24,2011,2011-08,Positive,242,great alternative chip sure would based review glad bought wish would found sooner twin month old get enough like,2
2136,B004ET9OIW,5,my son LOVES these,"My son is only 9mo, so he can't say it yet, but he LOVES these.  He gets excited when I even take them out of the pantry!! I like the fact that they are organic and also have carrots.",2011-08-08,2011,2011-08,Positive,183,son mo say yet love get excited even take pantry like fact organic also carrot,3
2137,B004ET9OIW,5,great snacks,My son loves them and I can give them to him knowing they melt in his mouth so won't choke and they are good for him too.,2011-07-29,2011,2011-07,Positive,121,son love give knowing melt mouth choke good,3
2138,B004ET9OIW,3,Crush very easily (dust everywhere!) and they don't taste as good as Gerber,"The title of my review says it all (as long as it didn't get cut off). These have a lot more air in them than the Gerber Little Crunchies. These crush extremely easily and get dust/crumbs all over the place. Also, they do not taste nearly as good as the Gerber Little Crunchies. They might be better for you, and I like that it has a hint of veggies in it, but my 17 month old isn't very happy with them. She'll snack on them if that's her only option and she's really hungry, but she definitely will not choose them. We first got these several months ago and she's had the same reaction to them every time since then.",2011-08-26,2011,2011-08,Neutral,618,title review say long get cut lot air gerber little crunchies crush extremely easily get dust crumb place also taste nearly good gerber little crunchies might better like hint veggie month old happy snack option really hungry definitely choose first got several month ago reaction every time since,3
2139,B004ET9OIW,5,Why I received only one?,"Happybaby Happymunchies Baked Organic Cheese and Veggie Snack, Cheddar Cheese/Carrot, 1.63 Ounces (Pack Of 6)<br /><br />Hello, this is six items should be installed, but I only received a, I with amazon contact but nobody reason I, please verify as soon as possible, give me reissue, thank you!!!!",2011-12-11,2011,2011-12,Positive,298,happybaby happymunchies baked organic cheese veggie snack cheddar cheese carrot ounce pack br br hello six item installed received amazon contact nobody reason please verify soon possible give reissue thank,1
2140,B001HTG9VW,5,Very tasty - just the right amount of salt and fresh flavor!,"I purchased this at my local health food store and I am enjoying it immensely.  The juice has a nice, robust texture, and it is not overly salty. The flavor is amazingly fresh and refreshing.<br />I combine it with Odwalla flash-pasteurized 100% carrot juice for a well-above-average vegetable juice that is a good energy-booster and makes for a great alternative to orange juice or other sweet juices.<br />Enjoy!",2010-11-30,2010,2010-11,Positive,414,purchased local health food store enjoying immensely juice nice robust texture overly salty flavor amazingly fresh refreshing br combine odwalla flash pasteurized carrot juice well average vegetable juice good energy booster make great alternative orange juice sweet juice br enjoy,1
2141,B002BB7EWI,5,"Great invention, tasty, healthy","We love these baby food things in a little pouch. Sooooo much easier to feed to a baby or toddler on the go. Our son loves sucking the fruit out and we are pleased that it is both organic and healthy with nothing added - just fruit. For smaller ones, not good to let them handle it themselves, because they love to squeeze it, which gets things everywhere. But older ones can feed to themselves. I like the 3.17 size rather than the bigger one that Plum Organics has for some of the other flavors. It assures that he will eat all or most of it in one sitting rather than having to save some for later. You can also take this size on airplanes without having to have it tested for explosives - not the case with the bigger pouches. I also like that it is BPA free. If your little one likes them, ordering in bulk and with subscribe and save makes them much cheaper than at the store.",2010-07-28,2010,2010-07,Positive,882,love baby food thing little pouch sooooo much easier feed baby toddler go son love sucking fruit pleased organic healthy nothing added fruit smaller one good let handle love squeeze get thing everywhere older one feed like size rather bigger one plum organic flavor assures eat one sitting rather save later also take size airplane without tested explosive case bigger pouch also like bpa free little one like ordering bulk subscribe save make much cheaper store,3
2142,B002BB7EWI,3,Not impressed,"I really wanted my kids to love it: these are very convenient on the go and should be delicious... or so it seemed. Unfortunately, none of the kids cared for it -- it tastes like stage 1 baby food (very bland) and is very runny too, so it can get quite messy if you squeeze a little too hard or if the child drops it.",2011-04-30,2011,2011-04,Neutral,317,really wanted kid love convenient go delicious seemed unfortunately none kid cared taste like stage baby food bland runny get quite messy squeeze little hard child drop,3
2143,B002BB7EWI,5,Tasty and convenient!,"I discovered these when my daughter was about 15 months old. I wish I had found them earlier. They are organic, taste great, are easy for toddlers to handle and very convenient! I always keep some in my purse and in the car when we're out and about. They are not messy, unless of course they decide to squeeze the pouch, which only happens for us when she's not hungry.<br /><br />The Plum Organics line also includes some varieties with fruits and vegetables mixed together. They taste surprisingly good and are one way to get my picky eater to eat some veggies. You can find some varieties at reasonable prices on Amazon, others are more expensive for some reason. Babies R Us has had a sale every other month or so where you can get them for $1 each if you buy them in sets of 8. That is usually when I stock up for the next two months. :)",2010-11-16,2010,2010-11,Positive,842,discovered daughter month old wish found earlier organic taste great easy toddler handle convenient always keep purse car messy unless course decide squeeze pouch happens u hungry br br plum organic line also includes variety fruit vegetable mixed together taste surprisingly good one way get picky eater eat veggie find variety reasonable price amazon others expensive reason baby r u sale every month get buy set usually stock next two month,3
